alat,alon,year_built
30.233733,-97.593218,2005
30.428812,-97.817451,2004
30.151533,-97.818243,1930
30.335788,-97.932668,2005
30.44796,-97.946675,2008
30.364155,-97.892477,2011
30.521262,-97.839727,1982
30.367815,-97.781299,1986
30.417411,-97.899376,1984
30.3719,-97.734701,1970
30.372915,-97.889973,1997
30.253804,-97.696856,1942
30.374383,-97.841688,1997
30.493333,-97.672819,1977
30.466285,-97.954762,1997
30.210656,-97.540886,1972
30.238547,-97.884501,1974
30.18128,-97.828476,1969
30.285759,-97.64047,1995
30.321388,-97.99033,2011
30.122689,-97.692535,1997
30.298032,-97.799121,1995
30.1728,-97.633094,1984
30.249386,-97.880555,2010
30.207862,-97.643419,1978
30.454468,-97.545434,2013
30.275024,-97.755018,1906
30.175766,-97.794806,1959
30.539972,-97.706652,1999
30.127171,-97.614987,1990
30.1701,-97.486001,2005
30.134456,-97.755744,2002
30.245565,-97.55636,2001
30.277025,-97.621907,1989
30.406623,-97.495873,1946
30.300882,-97.813998,1984
30.504895,-97.900677,1988
30.3569,-97.850384,1996
30.499565,-97.591033,2007
30.161774,-97.87237,1993
30.354122,-98.008392,2010
30.253271,-97.773466,1952
30.274406,-97.697019,1967
30.414573,-97.931657,1981
30.251052,-97.777364,1966
30.111663,-97.855748,1985
30.420061,-97.896486,1991
30.194265,-97.816427,1978
30.487471,-97.857678,2006
30.320848,-97.82686,1983
30.163981,-97.821728,1975
30.438814,-97.655952,2002
30.202729,-97.929457,1974
30.075897,-97.682302,1999
30.221956,-97.988187,2001
30.314117,-97.669563,1961
30.482427,-97.556506,1983
30.374493,-97.706992,1972
30.31321,-97.768573,1966
30.433305,-97.662962,2013
30.139213,-97.874529,1978
30.447823,-97.779203,1983
30.394256,-97.483447,1982
30.38946,-97.661087,1985
30.265392,-97.543037,1965
30.201889,-97.854092,2000
30.361986,-97.950735,2002
30.501253,-97.694816,1982
30.221075,-97.77807,1953
30.504577,-97.728093,1994
30.397977,-97.48931,1983
30.280774,-97.867474,1983
30.175552,-97.613525,2002
30.238759,-97.992337,2004
30.291903,-97.875166,
30.336641,-97.788538,1991
30.472395,-97.608643,2004
30.309213,-97.900644,1996
30.219419,-97.893392,2004
30.527705,-97.645604,2010
30.123472,-97.735564,1955
30.123889,-97.740621,1995
30.22017,-97.979004,1997
30.301633,-97.503225,2000
30.443187,-97.827339,1993
30.199538,-97.851385,1988
30.21729,-97.824804,1992
30.209163,-97.801286,1967
30.498828,-97.787914,2003
30.180179,-97.825029,1983
30.266416,-97.749031,
30.342056,-97.918861,2009
30.290014,-97.801055,1959
30.343786,-97.818906,2004
30.294078,-97.837927,1974
30.268153,-97.861215,2007
30.38332,-97.762598,1973
30.2642,-97.805871,1979
30.291664,-97.718697,1940
30.433747,-97.873512,1975
30.306372,-97.757381,1949
30.331829,-97.926281,2013
30.212323,-97.848221,1982
30.246807,-97.551189,1984
30.327242,-97.862692,1981
30.212373,-97.880254,1997
30.459959,-97.657897,1994
30.529686,-97.874815,2014
30.303054,-97.833755,1992
30.217005,-97.803051,1971
30.321739,-97.524218,2010
30.461884,-97.824262,1986
30.330477,-97.80213,1984
30.395147,-97.662989,1995
30.199735,-97.914649,2008
30.53235,-97.617962,2001
30.248448,-97.758333,2007
30.067868,-97.668542,1970
30.129194,-97.592944,2001
30.137238,-97.663552,1985
30.318639,-97.79689,1968
30.275122,-97.49198,1966
30.346806,-97.701,1970
30.167239,-97.859102,1981
30.407643,-97.693569,1984
30.346089,-97.868908,1990
30.090601,-97.886589,
30.161292,-97.819506,1999
30.535889,-97.753342,1980
30.302719,-97.689768,1961
30.319585,-97.53218,2003
30.2236,-97.941974,1972
30.298452,-97.702356,2013
30.174028,-97.842328,1985
30.456987,-97.773256,1983
30.430642,-97.831881,1999
30.310476,-97.755354,1947
30.246801,-97.754656,1912
30.288831,-97.928193,2004
30.478462,-97.579408,1998
30.31074,-97.771599,1975
30.23239,-97.895128,1960
30.427773,-97.507555,2002
30.283767,-97.474847,1985
30.123723,-97.828155,1977
30.336323,-97.753122,1957
30.370187,-97.792952,1992
30.522365,-97.726204,1998
30.478007,-97.825848,1994
30.326419,-97.738655,2016
30.499055,-97.631901,1996
30.500674,-97.782104,2002
30.312784,-97.932623,1998
30.306467,-97.870743,1994
30.225736,-97.805411,1952
30.491655,-97.849944,2003
30.239222,-97.734525,1956
30.263191,-97.809634,1994
30.317769,-97.832414,1982
30.292131,-97.774474,1947
30.199789,-97.814699,1973
30.113652,-97.600359,1984
30.412351,-97.540283,2016
30.49185,-97.89748,2000
30.239918,-97.882065,1984
30.160978,-97.784132,2005
30.104814,-97.859029,
30.389424,-97.961217,1967
30.271095,-97.880882,2014
30.318382,-97.670495,1964
30.180251,-97.890059,1997
30.170436,-97.637221,1993
30.345882,-97.619027,2014
30.235804,-97.778705,1970
30.177429,-97.828832,1983
30.275847,-97.469593,1996
30.212,-97.782558,1979
30.296719,-97.961904,1988
30.294994,-97.961252,1994
30.337853,-97.792621,1997
30.341586,-97.743634,1953
30.346216,-97.91349,2007
30.488026,-97.912295,1996
30.296479,-97.919479,2002
30.207245,-97.738079,1900
30.381609,-97.791374,2001
30.451692,-97.639346,1983
30.290385,-97.954275,1983
30.242283,-97.692786,2003
30.134543,-97.823431,1971
30.131939,-97.734398,2003
30.199615,-97.928517,1983
30.259786,-97.8859,1999
30.133382,-97.575446,1995
30.283952,-97.879457,1998
30.436096,-97.791544,1972
30.383292,-97.512507,1993
30.353891,-97.613934,1988
30.1822,-97.641532,1980
30.344893,-97.850719,1981
30.369239,-97.773808,1973
30.449009,-97.758837,1989
30.365815,-97.670299,2001
30.420818,-97.639833,2002
30.176238,-97.846339,1995
30.437027,-97.779393,1978
30.326945,-97.680405,1978
30.291371,-97.77038,1938
30.327421,-97.846701,1984
30.288797,-97.823029,1984
30.345437,-97.805933,1982
30.332872,-97.778509,1997
30.305779,-97.698998,1955
30.276342,-97.842175,1976
30.471442,-97.633084,1997
30.357033,-97.705478,1968
30.388953,-97.677428,1969
30.372233,-97.983388,1996
30.434265,-97.913314,1970
30.352898,-97.779458,1974
30.525835,-97.61344,1979
30.236494,-97.81117,1966
30.219067,-97.702221,1947
30.344082,-98.006002,2001
30.226368,-97.879092,2001
30.293679,-97.815564,1981
30.180933,-97.852709,1996
30.302419,-97.684017,1965
30.227829,-97.857008,1958
30.343791,-97.763347,1980
30.326096,-97.743595,1965
30.367584,-97.763881,1969
30.296601,-97.794829,1966
30.142406,-97.574687,1968
30.257811,-97.773952,1962
30.257379,-97.647019,1956
30.424641,-97.964132,2002
30.319049,-97.837377,2003
30.282132,-97.787332,1981
30.282001,-97.816184,1995
30.119341,-97.735355,1984
30.344406,-97.848458,1968
30.092467,-97.767677,1962
30.288422,-97.772014,1951
30.357846,-97.858842,1997
30.424916,-97.760382,1974
30.152583,-97.798325,1963
30.149892,-97.744965,2014
30.435255,-97.825128,1993
30.319089,-97.529616,2005
30.12153,-97.604944,2001
30.121598,-97.744932,2006
30.279584,-97.816725,1981
30.294427,-97.951604,1978
30.223679,-97.988778,1992
30.320162,-97.700893,1951
30.18656,-97.824738,1971
30.140156,-97.57527,2014
30.330983,-97.990407,1997
30.481103,-97.592754,1980
30.395573,-97.69181,1993
30.288826,-97.771228,1949
30.098759,-97.861708,2009
30.497057,-97.74341,1997
30.379522,-97.820363,2013
30.429583,-97.717439,1997
30.21171,-97.88636,1996
30.340022,-97.733617,1958
30.155597,-97.651401,2002
30.286819,-97.767625,1940
30.45897,-97.571589,1984
30.34291,-97.909131,2009
30.271438,-97.581114,1996
30.275964,-97.683214,1940
30.498338,-97.840785,2005
30.226294,-97.763805,1971
30.327719,-97.777345,2004
30.372343,-97.879587,2000
30.478579,-97.824966,1995
30.405486,-97.933053,1950
30.495749,-97.76308,2004
30.149535,-97.739216,2009
30.15872,-97.832064,1999
30.245623,-97.683721,1944
30.12979,-97.592297,2002
30.354474,-97.981633,2001
30.246516,-97.975717,1985
30.36185,-97.681838,1971
30.395904,-97.6465,1999
30.367792,-97.675047,1969
30.104145,-97.878723,1997
30.213377,-97.479874,1945
30.426611,-97.574485,1976
30.428433,-97.846005,2012
30.419723,-97.807486,1945
30.139116,-97.752825,1997
30.391495,-97.65766,1986
30.357036,-97.498984,1900
30.273619,-97.630814,2008
30.355357,-97.676093,1971
30.156513,-97.847951,2001
30.501168,-97.778863,2005
30.202061,-97.943826,1991
30.488854,-97.619169,1998
30.382198,-97.703973,1955
30.3127,-97.783329,1985
30.268718,-97.882331,2015
30.39624,-97.696066,1983
30.295327,-97.798196,1973
30.294033,-97.700802,2009
30.360739,-97.836224,2002
30.21857,-97.726154,2000
30.217847,-97.517501,1980
30.231471,-97.594619,2006
30.325933,-97.853488,1993
30.356603,-97.645564,2006
30.499244,-97.637075,1994
30.235555,-97.809863,1960
30.217047,-97.517271,1984
30.250939,-97.744985,2014
30.440483,-97.606892,2000
30.158256,-97.648446,1996
30.156082,-97.862309,1992
30.383681,-97.746663,1995
30.183491,-97.831098,1983
30.198072,-97.781476,1977
30.380524,-97.659331,1983
30.452424,-97.570748,2004
30.322447,-97.533404,2003
30.241955,-97.824648,1974
30.475082,-97.576203,2001
30.332355,-97.563668,2003
30.371157,-97.825968,2005
30.441788,-97.81769,1982
30.301172,-97.776289,1999
30.156029,-97.498104,1985
30.144946,-97.839692,2007
30.235127,-97.806899,1963
30.313715,-97.837536,1985
30.205802,-97.80443,1956
30.168532,-97.838816,2003
30.49775,-97.850869,2007
30.389807,-97.946283,2007
30.290295,-97.932213,2006
30.337805,-97.961273,2004
30.309178,-97.896546,1996
30.408158,-97.50995,1994
30.29519,-97.847523,2004
30.175957,-97.811021,1977
30.344652,-97.766061,1984
30.371941,-97.782374,2004
30.414846,-97.648713,1991
30.151266,-97.944571,1994
30.537211,-97.6458,2001
30.340949,-97.998727,1995
30.284866,-97.76314,1937
30.205872,-97.770238,1975
30.294911,-97.698997,2016
30.208034,-97.522399,1940
30.1352,-97.737187,1960
30.392853,-97.779572,1915
30.181306,-97.755858,1974
30.164853,-97.830983,1971
30.283502,-97.888591,2016
30.361355,-97.689607,1971
30.420325,-97.502093,1940
30.352722,-97.903232,2006
30.238231,-97.980467,1981
30.258501,-97.767563,1959
30.390679,-97.89526,1999
30.437432,-97.619468,1965
30.449646,-97.754849,1989
30.406831,-97.761876,1984
30.317549,-97.535516,2002
30.182329,-97.857021,1991
30.554489,-97.674901,2007
30.345717,-97.61936,2015
30.223901,-97.803506,1972
30.248757,-97.553645,1986
30.328404,-97.682141,1971
30.35776,-97.712165,1968
30.260842,-97.774476,1973
30.226565,-97.766407,1956
30.125993,-97.607016,1960
30.217096,-97.910486,1983
30.141893,-97.751094,1996
30.321448,-97.464901,2007
30.248526,-97.997804,1993
30.262776,-97.665737,1950
30.202773,-97.8033,1971
30.312147,-97.981933,1990
30.353059,-97.698388,1947
30.443831,-97.513002,1950
30.007751,-97.81152,2014
30.257566,-97.768601,1959
30.33801,-97.876533,2000
30.370257,-97.96883,2001
30.531959,-97.646973,2005
30.435873,-97.822148,1992
30.426383,-97.673668,1960
30.356516,-97.977645,2001
30.104732,-97.674939,2002
30.317188,-97.811705,1996
30.396054,-97.971137,2002
30.451373,-97.622746,1983
30.27379,-97.624364,2012
30.384943,-98.002429,2005
30.493154,-97.601938,2005
30.41486,-97.917426,1975
30.219752,-97.820216,2010
30.321098,-97.778457,1966
30.205207,-97.847913,1986
30.109007,-97.677174,1984
30.191251,-97.742136,1978
30.268278,-97.468856,2002
30.35404,-97.676655,1970
30.475938,-97.566088,2016
30.383009,-97.82748,1998
30.505798,-97.891464,2002
30.025495,-97.824925,2014
30.371556,-97.660728,2002
30.388947,-97.690675,1977
30.444176,-97.616553,1984
30.418066,-97.775016,1991
30.386703,-97.756325,1973
30.192452,-97.738276,2014
30.422056,-97.759036,1984
30.314532,-97.618584,1960
30.343617,-97.673085,1962
30.140812,-97.574342,1983
30.377258,-97.768891,1999
30.348573,-97.875032,2009
30.300199,-97.687686,1961
30.333259,-97.806089,1983
30.367679,-97.733404,1961
30.439144,-97.768653,1985
30.174724,-97.840705,1983
30.461135,-97.91538,1950
30.239365,-97.783104,2005
30.173501,-97.627453,2014
30.416296,-97.958458,1985
30.234846,-97.704358,2005
30.313878,-97.694491,1957
30.294871,-97.517753,1994
30.336211,-97.72429,1949
30.320569,-97.853397,2007
30.23507,-97.988216,1984
30.397509,-97.77423,1990
30.376417,-97.654878,2003
30.214847,-98.015143,1992
30.283431,-97.926103,1990
30.450636,-97.794929,1971
30.285193,-97.451721,1996
30.208737,-97.544942,1996
30.495432,-97.912539,1995
30.228468,-97.868163,1998
30.372485,-97.705067,1972
30.375669,-97.989684,2008
30.195673,-97.87532,1996
30.224932,-97.626112,1983
30.284391,-97.473698,1994
30.390647,-97.689725,1978
30.518934,-97.602845,1994
30.214527,-97.876883,1994
30.283671,-97.946479,2016
30.447788,-97.514883,2003
30.168131,-97.800657,2018
30.469656,-97.94769,1985
30.446433,-97.769561,1984
30.370947,-97.977068,1984
30.40804,-97.682088,1972
30.175552,-97.831449,1956
30.15435,-97.596251,1930
30.445625,-97.672041,1968
30.460472,-97.581055,2007
30.263066,-97.69988,1965
30.303142,-97.731721,1984
30.377966,-97.857034,1995
30.262957,-97.567746,2005
30.480269,-97.630463,2014
30.359189,-97.752998,1980
30.19274,-97.702025,1968
30.288465,-97.764549,1996
30.259694,-97.773648,1971
30.416627,-97.752895,1964
30.227911,-97.854811,1960
30.47977,-97.884355,2003
30.206619,-97.740276,2016
30.361672,-97.534747,2012
30.517893,-97.698574,1935
30.168096,-97.960587,1998
30.331817,-97.860289,1986
30.160586,-97.551682,1983
30.306181,-97.796235,1971
30.457684,-97.62831,2004
30.384916,-97.70668,1980
30.141467,-97.550882,2001
30.378203,-97.818264,1990
30.279282,-97.690712,1949
30.428354,-97.641903,2004
30.310203,-97.686592,1967
30.238383,-97.904974,2008
30.404144,-97.996897,2005
30.373753,-97.955156,2001
30.338507,-97.994819,2010
30.539272,-97.855897,2005
30.297197,-97.688558,1960
30.233694,-97.983793,1985
30.436674,-97.744176,1984
30.139969,-97.884083,
30.355155,-97.92169,1991
30.536451,-97.819949,2013
30.359111,-97.785093,1983
30.474021,-97.634527,1999
30.319078,-97.746586,1953
30.272481,-97.787193,1997
30.296696,-97.867182,2002
30.1078,-97.7486,2017
30.160238,-97.804335,2006
30.192948,-97.751626,1979
30.449091,-97.842567,2001
30.332584,-97.927377,2015
30.420441,-97.778403,1999
30.428704,-97.617615,2002
30.522414,-97.852309,1995
30.480778,-97.657841,1999
30.213391,-97.897904,1994
30.338396,-97.815189,1983
30.09798,-97.601379,2008
30.224199,-98.00578,
30.379549,-97.81292,1989
30.167936,-97.852838,1988
30.432012,-97.718899,1979
30.394075,-97.698726,1983
30.227891,-97.83949,1982
30.491085,-97.848861,2004
30.453711,-97.795902,1976
30.443336,-97.745866,1984
30.299451,-97.884637,1990
30.503848,-97.66286,1986
30.190357,-97.892119,1989
30.21196,-97.867495,1995
30.263772,-97.70892,1949
30.135929,-97.887667,
30.337089,-97.765437,1978
30.362386,-98.00411,2008
29.994905,-97.745289,
30.243663,-97.787319,2005
30.197247,-97.822901,1983
30.396396,-97.483166,1984
30.341557,-97.792483,2001
30.353393,-97.773834,2015
30.336791,-97.708605,1962
30.300686,-97.752211,1938
30.191813,-97.787274,1977
30.41803,-97.985235,1986
30.237498,-97.934001,1978
30.202897,-97.957479,1938
30.364031,-97.85702,2000
30.174237,-97.532067,2000
30.27315,-97.779586,1943
30.299874,-97.849459,2001
30.49546,-97.77812,2004
30.481667,-97.905845,2004
30.296772,-97.777825,1947
30.246728,-97.875943,2006
30.50831,-97.746175,2002
30.284009,-97.798775,1994
30.296285,-97.819425,1976
30.506693,-97.735279,1994
30.4789,-97.627533,2014
30.448854,-97.840637,2000
30.3649,-98.003,2017
30.367882,-97.710147,1971
30.370468,-97.84263,2001
30.123254,-97.874333,2004
30.235276,-97.677214,1945
30.443272,-97.748609,1984
30.167613,-97.866127,1983
30.256828,-97.700062,1958
30.176259,-97.851296,2012
30.454085,-97.854725,2015
30.186676,-97.933325,2013
30.302624,-98.01168,2006
30.144871,-97.887365,1993
30.300409,-97.713711,1957
30.341996,-97.790256,1987
30.27543,-97.886432,2015
30.391431,-97.802266,1993
30.527056,-97.802408,1979
30.519528,-97.806762,2005
30.292227,-97.773586,2007
30.267144,-97.791279,1992
30.506211,-97.734529,1995
30.293376,-97.884811,1992
30.465396,-97.638764,1999
30.478546,-97.635969,2002
30.193574,-97.860243,1999
30.334573,-97.793237,1993
30.007615,-97.81373,2003
30.427474,-97.714439,1980
30.378108,-97.923664,2011
30.297006,-98.008117,1995
30.274407,-97.650277,1940
30.423354,-97.6311,1996
30.359402,-97.640083,2008
30.298028,-97.781166,1991
30.413652,-97.560237,1900
30.204947,-97.803334,1935
30.353304,-97.845191,1992
30.286338,-97.88144,1990
30.407212,-97.875299,2007
30.213859,-97.519808,1981
30.125881,-97.828018,1981
30.428278,-97.736226,1992
30.508555,-97.845493,1984
30.153965,-97.845722,2004
30.224307,-97.906519,1977
30.259475,-97.57388,2008
30.214178,-97.822972,1980
30.241583,-97.681093,1957
30.370553,-97.655277,2006
30.387701,-97.961819,1955
30.281417,-97.806653,1983
30.170839,-97.769065,1964
30.247864,-97.910625,1995
30.464589,-97.95185,1984
30.161419,-97.770169,1962
30.526906,-97.7319,1983
30.295792,-97.822034,1970
30.53753,-97.844179,1999
30.448059,-97.821862,1999
30.211604,-97.515421,1992
30.236587,-97.940995,2001
30.530785,-97.64064,2011
30.327907,-97.877113,1974
30.304413,-97.897033,1996
30.439985,-97.763655,1991
30.378888,-97.981138,1990
30.245902,-97.869776,2005
30.304267,-97.810906,2000
30.141923,-97.828577,1935
30.312511,-97.902945,2010
30.258789,-97.732685,1967
30.422953,-97.733434,1974
30.359724,-97.786143,1984
30.386698,-97.677368,1955
30.320486,-97.671067,1969
30.329245,-97.745503,1950
30.43919,-97.762852,1989
30.274522,-97.679748,2001
30.125116,-97.808634,2014
30.359179,-97.621881,2006
30.470576,-97.822141,1980
30.304516,-97.890308,1993
30.513499,-97.678766,1995
30.287143,-97.70065,1955
30.419049,-97.640444,2003
30.397709,-97.703296,1983
30.295157,-97.758301,1948
30.370572,-97.51626,2014
30.123089,-97.734185,1955
30.427982,-97.692778,1995
30.420976,-97.623621,1996
30.508856,-97.809157,2004
30.299527,-97.812501,1955
30.226781,-97.591186,2005
30.215588,-97.934666,2003
30.136968,-97.490412,1980
30.312902,-97.903868,2011
30.436327,-97.618209,2001
30.189188,-97.827906,1988
30.339715,-97.927524,2002
30.099313,-97.664473,1974
30.422108,-97.735625,1972
30.186079,-97.908426,2005
30.29962,-97.478247,2015
30.276194,-97.837615,1985
30.179745,-97.826501,1969
30.338966,-97.647561,2007
30.384214,-97.757335,1975
30.217814,-97.519243,2000
30.344998,-97.856836,2006
30.200735,-97.75327,1980
30.287368,-98.026135,2015
30.236706,-97.76743,2008
30.221975,-97.845136,1977
30.302025,-97.820499,1978
30.310227,-97.536603,2014
30.129964,-97.568214,2002
30.284209,-97.835864,1979
30.49557,-97.887165,2002
30.16972,-97.751528,1978
30.296904,-97.887933,1992
30.286439,-97.637573,1996
30.441469,-97.806524,1983
30.290348,-97.757678,1936
30.202671,-97.942047,1947
30.527224,-97.788692,2007
30.331838,-97.932238,2006
30.505058,-97.616094,2000
30.242629,-97.830741,1997
30.231571,-97.870841,1973
30.361425,-97.71377,1968
30.239662,-97.855307,1984
30.425465,-97.738903,1970
30.100698,-97.667368,1955
30.444347,-97.625646,1993
30.339808,-97.989372,1991
30.419333,-97.67877,1996
30.310863,-97.746606,1947
30.533114,-97.673709,1983
30.347021,-97.960759,1991
30.361013,-97.765402,1965
30.334699,-97.956299,2004
30.410886,-97.933189,1978
30.415632,-97.940094,1994
30.445877,-97.917983,1996
30.294034,-97.510597,1984
30.285283,-97.867884,1996
30.425729,-97.805551,2003
30.32252,-97.734723,1996
30.154959,-97.743795,2012
30.388465,-97.705687,1981
30.37642,-97.850108,1994
30.398517,-97.671846,1984
30.137043,-97.778003,1998
30.183877,-97.834075,1985
30.286275,-97.755263,1932
30.433183,-97.628713,1996
30.129885,-97.958013,
30.364641,-97.671775,1966
30.371086,-97.732953,1970
30.304878,-97.782941,1977
30.119022,-97.636096,1970
30.371875,-97.970839,1988
30.330242,-97.979446,1998
30.215682,-97.78352,1971
30.384649,-97.927967,1981
30.167884,-97.742812,1982
30.19566,-97.930237,1999
30.379861,-97.996784,1974
30.106192,-97.536599,1996
30.220202,-97.790361,1964
30.335323,-97.77817,1991
30.116227,-97.705427,1962
30.291697,-97.51142,1977
30.172064,-97.759145,1996
30.198356,-97.510375,2003
